Kelime ID,Almanca Kelime,Frekans,Türkçe Anlamý
3999,Marko,4,
4001,Maurer,4,
4002,Medaille,4,
4003,Medikamente,4,
4004,Meilenstein,4,
4006,Menschheit,4,
4007,Mercedes,4,
4008,Messerattacke,4,
4009,Microsoft,4,
4010,Militär,4,
4011,Militärs,4,
4012,Mission,4,
4014,Mittelfeld,4,
4015,Mitteln,4,
4016,Mittwochabend,4,
4017,Mode,4,
4018,Model,4,
4019,Mond,4,
4020,Montagmorgen,4,
4021,Motivation,4,
4022,Nachwuchs,4,
4024,Nation,4,
4025,National,4,
4027,Netflix,4,
4030,Nicolas,4,
4031,Nordamerika,4,
4032,Nordkorea,4,
4033,Nordrhein-Westfalen,4,
4034,Notlage,4,
4035,NÖ,4,
4036,Oberbürgermeister,4,
4037,Oberhausen,4,
4038,Oberschenkel,4,
4039,Oberösterreich,4,
4040,Objekt,4,
4041,Offenbach,4,
4043,Ohr,4,
4044,Olympia,4,
4045,Opfern,4,
4046,PC,4,
4047,Palästinenser,4,
4048,Papst,4,
4049,Park,4,
4050,Parlaments,4,
4051,Patrick,4,
4052,Perspektive,4,
4053,Petition,4,
4054,Pflegeheim,4,
4055,Pfosten,4,
4056,Plattformen,4,
4057,Politiker,4,
4058,Polizeiinspektion,4,
4059,Portal,4,
4060,Positionen,4,
4061,Presse,4,
4062,Presse-Agentur,4,
4063,Prime,4,
4064,Prognose,4,
4065,Prognosen,4,
4066,Präsenz,4,
4067,Quellen,4,
4068,Radfahrer,4,
4069,Rafah,4,
4070,Rahmenbedingungen,4,
4071,Ranking,4,
4072,Recherchen,4,
4075,Regionen,4,
4076,Reifen,4,
4077,Rekord,4,
4078,Rettung,4,
4079,Rettungskräfte,4,
4080,Reuters,4,
4082,Rock,4,
4083,Rollenspiel,4,
4084,Rudi,4,
4085,Rückenwind,4,
4086,Rückspiel,4,
4087,Rückzug,4,
4088,SP,4,
4089,SVP,4,
4090,Saal,4,
4091,Saarbrücker,4,
4092,Saarland,4,
4093,Sahra,4,
4097,Schiedsrichter,4,
4098,Schiene,4,
4099,Schlüssel,4,
4100,Schmidt,4,
4101,Schneider,4,
4102,Schock,4,
4103,Schottland,4,
4105,Schriftsteller,4,
4106,Schröder,4,
4107,Schultern,4,
4108,Schumacher,4,
4109,Schuss,4,
4111,Schwäche,4,
4112,Schäfer,4,
4115,Sicherung,4,
4116,Siegen,4,
4117,Sigrid,4,
4118,Situationen,4,
4120,Skoda,4,
4121,Sky,4,
4124,Soldat,4,
4125,Solidarität,4,
4127,Spaniens,4,
4128,Spanier,4,
4129,Spaziergang,4,
4130,Spekulationen,4,
4131,Sprung,4,
4132,Stadtteil,4,
4133,Statement,4,
4134,Station,4,
4135,Stationen,4,
4137,Steiermark,4,
4138,Stelzer,4,
4139,Stil,4,
4140,Story,4,
4141,Straßburg,4,
4142,Streik,4,
4144,Studierende,4,
4145,Stücke,4,
4146,Superstar,4,
4147,Sven,4,
4148,Symptome,4,
4149,Sänger,4,
4150,Südkoreas,4,
4151,Tageszeitung,4,
4153,Tatort,4,
4155,Tatverdächtige,4,
4156,Taylor,4,
4157,Teilnehmenden,4,
4158,Tel,4,
4159,Termine,4,
4160,Terroristen,4,
4161,Tesla,4,
4162,Test,4,
4163,Thorsten,4,
4165,Tieren,4,
4166,Tirol,4,
4167,Tiroler,4,
4168,Ton,4,
4169,Tonnen,4,
4170,Tourismus,4,
4172,Transfer,4,
4173,Transparenz,4,
4174,Trikot,4,
4175,Triumph,4,
4176,TuS,4,
4177,Typ,4,
4178,UBS,4,
4179,Umstellung,4,
4180,Umstände,4,
4181,Unfälle,4,
4182,Universitäten,4,
4184,Unterschied,4,
4185,Ursachen,4,
4187,Vereinten,4,
4188,Verkehrsaufkommen,4,
4190,Verlängerung,4,
4192,Version,4,
4193,Verstappen,4,
4194,Verzweiflung,4,
4195,Veröffentlichung,4,
4196,Vodafone,4,
4197,Vogel,4,
4198,Vorarlberg,4,
4199,Vorgang,4,
4200,Vorhaben,4,
4201,Vorschläge,4,
4202,Vorsitzenden,4,
4203,Vorsitzender,4,
4204,Völkerrecht,4,
4205,Waffenlieferungen,4,
4206,Wahrheit,4,
4207,Walz,4,
4208,Wanderer,4,
4209,Wangen,4,
4210,Watch,4,
4211,Website,4,
4212,Wein,4,
4214,Werbung,4,
4216,Werner,4,
4217,Wesel,4,
4218,Westjordanland,4,
4219,Wettkämpfe,4,
4220,Wichtigkeit,4,
4222,Wirtz,4,
4224,Wohnhaus,4,
4225,Wolff,4,
4228,Yorker,4,
4230,Zeitungen,4,
4231,Zinsen,4,
4232,Zoll,4,
4234,Zugriff,4,
4236,Zutaten,4,
4237,Zweifel,4,
4238,Zähler,4,
4239,Züge,4,
4240,abgeschafft,4,
4242,abgestimmt,4,
4243,absehbar,4,
4244,afrikanischen,4,
4245,allerlei,4,
4247,amtierende,4,
4249,anbietet,4,
4251,angeblichen,4,
4252,angemeldet,4,
4253,angemessen,4,
4255,angeordnet,4,
4256,angepasst,4,
4257,angeschlossen,4,
4258,angespannten,4,
4259,angewiesen,4,
4261,attraktiv,4,
4264,aufgegeben,4,
4265,aufgetaucht,4,
4269,ausgebrochen,4,
4270,ausgetragen,4,
4271,ausgewiesen,4,
4272,ausgezahlt,4,
4273,auswirken,4,
4277,beenden,4,
4278,begangen,4,
4280,begrüßt,4,
4281,beinhaltet,4,
4282,bekämpfen,4,
4283,bemüht,4,
4284,berufen,4,
4285,beschreibt,4,
4288,bestehenden,4,
4289,bestellt,4,
4290,betreiben,4,
4291,beträgt,4,
4292,bewegen,4,
4293,bewegt,4,
4295,bittet,4,
4296,bleibe,4,
4298,blutigen,4,
4299,breit,4,
4300,breiter,4,
4303,damaligen,4,
4304,darstellen,4,
4305,darstellt,4,
4306,dauern,4,
4309,derzeitigen,4,
4312,dicken,4,
4313,diesjährigen,4,
4315,diskutieren,4,
4316,drastisch,4,
4317,drehen,4,
4318,drücken,4,
4320,echten,4,
4322,eingeschränkt,4,
4323,eingezogen,4,
4324,einiges,4,
4325,einlädt,4,
4326,einschließlich,4,
4328,empfangen,4,
4329,empfiehlt,4,
4330,en,4,
4333,entfernten,4,
4334,entsprechen,4,
4335,entstand,4,
4336,erfahrt,4,
4337,erfolglos,4,
4338,erfolgreichen,4,
4339,ergänzte,4,
4340,erheblich,4,
4341,erhoben,4,
4342,erleichtern,4,
4343,erlitt,4,
4344,erneuten,4,
4345,errichtet,4,
4346,erschien,4,
4347,ersetzen,4,
4348,erstellt,4,
4349,erwartete,4,
4350,erwarteten,4,
4351,erwischte,4,
4352,erzeugen,4,
4353,erzeugt,4,
4354,erzielt,4,
4355,eröffnen,4,
4356,fehle,4,
4358,festgelegt,4,
4359,fielen,4,
4360,finalen,4,
4361,finanzieren,4,
4362,fit,4,
4364,fliegt,4,
4365,fließen,4,
4366,flog,4,
4367,flüchten,4,
4368,folgenden,4,
4369,fortsetzen,4,
4370,fragt,4,
4371,französischen,4,
4372,freilich,4,
4374,frische,4,
4375,froh,4,
4377,gebeten,4,
4378,geblieben,4,
4379,geborene,4,
4380,gebrochen,4,
4381,gebürtige,4,
4382,gedauert,4,
4383,geeignet,4,
4384,gefasst,4,
4385,gefehlt,4,
4386,gefühlt,4,
4387,gegründete,4,
4388,gehalten,4,
4389,geheime,4,
4391,geholfen,4,
4392,gekämpft,4,
4393,gelaufen,4,
4394,gelegen,4,
4397,geringe,4,
4399,geschickt,4,
4400,geschlossenen,4,
4401,geschätzt,4,
4403,gespart,4,
4404,gestalten,4,
4405,gestaltet,4,
4406,gestalteten,4,
4407,gestanden,4,
4409,gestohlen,4,
4410,gestoßen,4,
4411,gesund,4,
4412,gesunken,4,
4414,gewachsen,4,
4415,gewannen,4,
4416,gewertet,4,
4417,gewählten,4,
4418,gewährleisten,4,
4419,gewährt,4,
4420,gezwungen,4,
4421,geändert,4,
4422,gleichermaßen,4,
4423,glücklich,4,
4425,großartigen,4,
4427,grünes,4,
4429,günstigsten,4,
4430,hab,4,
4432,hebt,4,
4433,herum,4,
4434,heutige,4,
4435,hinsichtlich,4,
4438,hoher,4,
4439,holte,4,
4444,indirekt,4,
4445,installiert,4,
4450,italienischen,4,
4451,jenem,4,
4452,jener,4,
4453,kalt,4,
4454,katholischen,4,
4455,keinesfalls,4,
4456,klassische,4,
4457,knappe,4,
4458,kommend,4,
4459,kommerziellen,4,
4460,komplizierte,4,
4462,konzentrieren,4,
4464,krank,4,
4466,kümmert,4,
4467,lacht,4,
4471,langfristige,4,
4473,lasse,4,
4474,lebe,4,
4475,lebte,4,
4476,leistete,4,
4477,leitete,4,
4480,liberalen,4,
4481,liebevoll,4,
4482,liefen,4,
4483,lieferte,4,
4484,liege,4,
4485,liest,4,
4486,locker,4,
4487,lockt,4,
4488,längere,4,
4489,lösen,4,
4490,m,4,
4491,maßgeblich,4,
4492,mehrerer,4,
4493,mehrfacher,4,
4495,meldet,4,
4496,mitgenommen,4,
4497,mittels,4,
4498,mobilen,4,
4499,mutmaßliche,4,
4500,n,4,
4501,nachgehen,4,
4503,nahezu,4,
4504,nass,4,
4506,nehme,4,
4507,niedriger,4,
4508,niemanden,4,
4509,nötigen,4,
4512,operiert,4,
4513,palästinensischen,4,
4514,perfekte,4,
4515,perfekten,4,
4516,personelle,4,
4517,pflegen,4,
4518,planen,4,
4520,positiven,4,
4521,potenziell,4,
4522,potenziellen,4,
4523,privaten,4,
4524,produzieren,4,
4525,präzise,4,
4526,rasant,4,
4528,reduziert,4,
4529,regelrecht,4,
4531,republikanische,4,
4533,ruft,4,
4534,russischer,4,
4535,russisches,4,
4536,rückten,4,
4537,sahen,4,
4538,sanieren,4,
4539,saß,4,
4540,schaffte,4,
4541,scheiterte,4,
4542,schenken,4,
4543,schießt,4,
4544,schlagen,4,
4546,schlimm,4,
4548,schlugen,4,
4549,schrittweise,4,
4550,schwach,4,
4551,schwachen,4,
4552,schwedischen,4,
4554,schöne,4,
4555,sexuelle,4,
4557,sichert,4,
4558,sicherte,4,
4559,sinken,4,
4560,skeptisch,4,
4561,sonstigen,4,
4563,sozusagen,4,
4564,spannende,4,
4565,spannenden,4,
4566,speziellen,4,
4568,spät,4,
4570,stabil,4,
4571,stammenden,4,
4572,stammt,4,
4573,stationiert,4,
4574,stattgefunden,4,
4575,steigenden,4,
4576,steigern,4,
4577,stellvertretende,4,
4578,stetig,4,
4579,strahlt,4,
4580,strebt,4,
4581,suchten,4,
4582,syrischen,4,
4583,technisch,4,
4584,teilnehmen,4,
4585,teuren,4,
4587,trafen,4,
4589,traurig,4,
4591,umfangreiche,4,
4592,umfangreichen,4,
4593,umgehen,4,
4594,umsetzen,4,
4595,unerwünschte,4,
4596,ungeschlagen,4,
4597,ungewiss,4,
4598,ungewöhnliche,4,
4599,unglaublich,4,
4600,untergebracht,4,
4601,unterhalb,4,
4602,unterlag,4,
4603,unterliegen,4,
4604,unterscheiden,4,
4605,unterstreicht,4,
4606,vehement,4,
4607,verabschieden,4,
4608,verantworten,4,
4609,verbreitet,4,
4610,vereinbart,4,
4611,vergleichsweise,4,
4613,verlaufen,4,
4614,verlief,4,
4615,verliehen,4,
4616,vermissten,4,
4617,vermitteln,4,
4618,verraten,4,
4619,verringert,4,
4620,versorgt,4,
4621,verstanden,4,
4622,versuchten,4,
4623,verursacht,4,
4624,verwandelt,4,
4625,vierte,4,
4626,vollen,4,
4627,voneinander,4,
4629,warnte,4,
4630,weitergeht,4,
4632,wider,4,
4634,wirtschaftlich,4,
4636,wonach,4,
4637,zeitweise,4,
4638,zentral,4,
4639,zentralen,4,
4643,zugestimmt,4,
4646,zustande,4,
4647,zuständige,4,
4648,zusätzlichen,4,
4651,Überraschung,4,
4652,ältere,4,
4653,änderte,4,
4654,äußerte,4,
4655,öffnet,4,
4656,öfter,4,
4657,örtlichen,4,
4661,überaus,4,
4662,übergeben,4,
4663,überlassen,4,
4664,überlegt,4,
4665,überprüfen,4,
4666,überprüft,4,
4667,überschritten,4,
4668,überzeugen,4,
4669,übrig,4,
4734,abwarten,4,
4777,antworten,4,
4827,bedenken,4,
4838,berichte,4,
4845,besitzer,4,
4854,blau,4,
4855,blauen,4,
4856,blinken,4,
4880,bösen,4,
4945,einzig,4,
4948,el,4,
4986,fan,4,
5032,gedenken,4,
5187,kreisen,4,
5298,musikalisch,4,
5428,rosa,4,
5548,tatverdächtigen,4,
5640,vertrauen,4,
5641,vertrieb,4,
5688,wieso,4,
5722,altes,4,
5774,außer,4,
5776,bayerischen,4,
5794,behauptete,4,
5796,bekannten,4,
5808,beschrieben,4,
5810,besonderes,4,
5811,besorgt,4,
5842,daraus,4,
5845,daß,4,
5856,diverse,4,
5865,durchschnittlich,4,
5876,eindrucksvoll,4,
5908,erfolgreicher,4,
5941,europäischer,4,
5949,fahrende,4,
5967,gebrannt,4,
5975,gefährlicher,4,
6022,grüner,4,
6044,höchst,4,
6046,ideal,4,
6066,installieren,4,
6069,intensiver,4,
6075,jahrelang,4,
6077,jüngeren,4,
6088,kleinere,4,
6097,konsequent,4,
6102,kritisierten,4,
6107,kämpfe,4,
6113,landesweit,4,
6160,normalerweise,4,
6163,nutzt,4,
6166,oberen,4,
6169,organisieren,4,
6223,schlimmer,4,
6233,seither,4,
6259,sterben,4,
6276,t,4,
6294,unabhängigen,4,
6348,verwundert,4,
6359,vorkommen,4,
6360,vorläufig,4,
6365,wachsende,4,
6374,wesentlich,4,
6405,zweieinhalb,4,
6839,bayerische,4,
6889,betreten,4,
7158,ehren,4,
7241,erstens,4,
7291,fair,4,
7441,gemäss,4,
7442,genannten,4,
7480,getrieben,4,
7552,halt,4,
7862,lachen,4,
8315,prominente,4,
8386,regionale,4,
8438,rot,4,
8575,singen,4,
8703,südlich,4,
8757,tiefe,4,
8902,versuche,4,
8920,vieles,4,
5304,NEW,3,
4979,FOKUS,3,
5303,NATO,3,
5560,Tiktok,3,
4725,AC,3,
4726,AK,3,
4727,Abbruch,3,
4728,Abenden,3,
4729,Abitur,3,
4730,Ablauf,3,
4731,Ablösesumme,3,
4732,Abpfiff,3,
4733,Abschnitt,3,
4735,Abwehr,3,
4736,Account,3,
4737,Achtelfinale,3,
4738,Achtung,3,
4739,Adler,3,
4740,AfD-Chef,3,
4741,Agentur,3,
4742,Airline,3,
4743,Aiwanger,3,
4744,Akku,3,
4745,Alarm,3,
4746,Album,3,
4747,Allee,3,
4748,Allianz,3,
4749,Alm,3,
4750,Altenburger,3,
4753,Amerikaner,3,
4754,Ampel-Koalition,3,
4755,Amsterdam,3,
4756,Ana,3,
4757,Anbetracht,3,
4758,Anblick,3,
4759,Andernach,3,
4760,Andy,3,
4761,Anfragen,3,
4762,Angelika,3,
4763,Angestellten,3,
4764,Anhängern,3,
4765,Animationen,3,
4766,Anita,3,
4767,Anklang,3,
4768,Ankunft,3,
4769,Anrainer,3,
4770,Anrufe,3,
4771,Anschlussstelle,3,
4772,Anspielung,3,
4773,Anteile,3,
4774,Anthony,3,
4775,Antony,3,
4776,Anträge,3,
4778,Anwälte,3,
4779,Anzeichen,3,
4780,Appell,3,
4781,Argentinien,3,
4782,Argumente,3,
4783,Arm,3,
4784,Armut,3,
4786,Auffassung,3,
4788,Aufführungen,3,
4789,Aufhebung,3,
4790,Aufnahme,3,
4791,Aufnahmen,3,
4792,Auftrag,3,
4793,Ausmaß,3,
4794,Ausschreitungen,3,
4795,Aussprache,3,
4796,Ausstrahlung,3,
4797,Ausweg,3,
4798,Auswärtige,3,
4799,Autofahrerin,3,
4800,Autokauf,3,
4801,Automat,3,
4802,Autorin,3,
4803,Außenministerin,3,
4804,Aviv,3,
4805,BMW,3,
4806,BMW-Fahrer,3,
4807,BSC,3,
4808,Babler,3,
4809,Babys,3,
4810,Bachelor,3,
4811,Baden,3,
4812,Ballett,3,
4813,Bargeld,3,
4814,Bars,3,
4815,Basler,3,
4816,Bastian,3,
4817,Bauch,3,
4819,Bauernhof,3,
4820,Baustellen,3,
4821,Bauwerk,3,
4822,Bauzeit,3,
4823,Bay,3,
4826,Bayerns,3,
4828,Begrenzung,3,
4829,Begutachtung,3,
4830,Bein,3,
4831,Beinen,3,
4832,Beitritt,3,
4833,BelTA,3,
4834,Belastungen,3,
4835,Beliebtheit,3,
4836,Bemühungen,3,
4837,Berechnungen,3,
4839,Berlins,3,
4840,Bern,3,
4841,Bernstein,3,
4842,Beschlüsse,3,
4844,Besetzung,3,
4846,Betrag,3,
4847,Betreibern,3,
4848,Betreuer,3,
4849,Beträge,3,
4850,Beute,3,
4851,Bidens,3,
4852,Björn,3,
4853,Black,3,
4857,Blume,3,
4858,Boeing,3,
4859,Bohrungen,3,
4860,Bosch,3,
4861,Botschafter,3,
4862,Bottrop,3,
4863,Brandschutz,3,
4864,Bremsen,3,
4865,Brenner,3,
4866,Brigitte,3,
4867,Bruch,3,
4868,Bruder,3,
4869,Brügge,3,
4870,Budapest,3,
4871,Buffalo,3,
4872,Bundesland,3,
4873,Bundesrat,3,
4875,Bundesstaat,3,
4876,Bundesstraße,3,
4877,Bundestagsabgeordnete,3,
4878,Busfahrer,3,
4879,Bär,3,
4881,Bürokratie,3,
4882,CEO,3,
4883,CPU,3,
4884,Cent,3,
4885,Chatbot,3,
4886,Chefin,3,
4887,Christa,3,
4888,Christine,3,
4889,Clemens,3,
4890,Clinton,3,
4891,Coburg,3,
4892,Community,3,
4893,Computer,3,
4894,DEL,3,
4895,Dachau,3,
4896,Dame,3,
4897,Data,3,
4898,Dateien,3,
4899,Davies,3,
4900,Day,3,
4902,Depot,3,
4904,Design,3,
4905,Dieb,3,
4906,Dienstleistungen,3,
4907,Diesel,3,
4908,Dilemma,3,
4909,Disco,3,
4910,Display,3,
4911,Distel,3,
4912,Division,3,
4913,Doku,3,
4914,Dom,3,
4915,Don,3,
4916,Donbass,3,
4917,Download,3,
4918,Dutzend,3,
4919,Dänemark,3,
4920,Dänen,3,
4921,E-Auto,3,
4922,E-Autos,3,
4923,EBITDA,3,
4924,EU-Land,3,
4925,EU-Mitgliedstaaten,3,
4926,Eduard,3,
4927,Effekt,3,
4929,Eier,3,
4930,Eigenschaft,3,
4931,Eigentumswohnungen,3,
4932,Einblick,3,
4933,Einblicke,3,
4936,Eingang,3,
4937,Einheit,3,
4938,Einklang,3,
4940,Einsatzkräften,3,
4941,Einschlag,3,
4942,Einsparungen,3,
4943,Eintreffen,3,
4944,Einzel,3,
4946,Einzug,3,
4947,Eishockey,3,
4949,Element,3,
4951,Elfmeter,3,
4952,Empfehlung,3,
4953,Empörung,3,
4954,Energieberater,3,
4955,Energy,3,
4956,England,3,
4957,Erbrechen,3,
4958,Erfindung,3,
4959,Erfurt,3,
4960,Erholung,3,
4961,Eric,3,
4962,Erkrankung,3,
4963,Erlebnisse,3,
4964,Ermittlern,3,
4966,Errichtung,3,
4967,Erwartung,3,
4968,Eröffnungsfeier,3,
4970,Europameisterschaft,3,
4971,Europäer,3,
4972,Everest,3,
4973,Experte,3,
4974,Explosion,3,
4980,Facetten,3,
4981,Fachkräftemangel,3,
4982,Fahrtrichtung,3,
4983,Fahrzeugen,3,
4984,Fakten,3,
4985,Familienmitglieder,3,
4987,Fangemeinde,3,
4988,Fantasie,3,
4989,Favoriten,3,
4990,Fazit,3,
4991,Features,3,
4993,Feiertag,3,
4994,Feiertage,3,
4996,Fernverkehr,3,
4997,Fernwärme,3,
4998,Festspiele,3,
4999,Fire,3,
5000,Fisch,3,
5001,Flanke,3,
5002,Flexibilität,3,
5003,Flohmarkt,3,
5004,Fluggesellschaft,3,
5005,Flut,3,
5006,Formen,3,
5007,Fortschritte,3,
5009,Foyer,3,
5010,Fraktionen,3,
5014,Freiheitlichen,3,
5015,Freizeit,3,
5016,Frist,3,
5017,Früchte,3,
5018,Fundament,3,
5019,Fußball-EM,3,
5020,Fußballerinnen,3,
5021,Fußgänger,3,
5022,Führerschein,3,
5023,GByte,3,
5024,GDL,3,
5025,Galaxie,3,
5026,Game,3,
5027,Games,3,
5029,Gattin,3,
5030,Gazastreifens,3,
5031,Gebäudes,3,
5033,Geduld,3,
5034,Gegenwart,3,
5036,Gehirn,3,
5038,Gehweg,3,
5039,Gehäuse,3,
5040,Gelsenkirchen,3,
5041,General,3,
5042,Generalstaatsanwaltschaft,3,
5043,Generalversammlung,3,
5044,Georgen,3,
5045,Georgien,3,
5046,Germania,3,
5047,Geräte,3,
5048,Geräusche,3,
5049,Geschenken,3,
5050,Geschäftsführerin,3,
5051,Geschäftsführung,3,
5052,Gewicht,3,
5053,Gewitter,3,
5054,Giffey,3,
5056,Goldmedaille,3,
5057,Gotha,3,
5058,Graz,3,
5059,Griechenland,3,
5060,Grundgesetzes,3,
5061,Grunewald,3,
5062,Größe,3,
5063,Guardian,3,
5064,Guido,3,
5065,Gänserndorf,3,
5066,Günther,3,
5067,HSG,3,
5069,Haken,3,
5070,Halbinsel,3,
5071,Hals,3,
5072,Hamburgs,3,
5073,Hamilton,3,
5074,Handwerk,3,
5076,Hans,3,
5077,Hauptgrund,3,
5078,Hauptplatz,3,
5079,Hauptstraße,3,
5080,Hebamme,3,
5081,Hecken,3,
5083,Herrschaft,3,
5085,Hinspiel,3,
5086,Hit,3,
5087,Hits,3,
5088,Hochschulen,3,
5089,Hofer,3,
5090,Hoffmann,3,
5091,Holstein,3,
5093,Horn,3,
5094,Hub,3,
5095,Hubert,3,
5096,Hubschrauber,3,
5097,Hungersnot,3,
5098,Hz,3,
5099,Häfen,3,
5100,Händen,3,
5101,Hügel,3,
5102,Hürde,3,
5103,I,3,
5104,IG,3,
5106,Ian,3,
5107,Igel,3,
5109,Imker,3,
5110,Immobilie,3,
5111,Indien,3,
5112,Inflationsrate,3,
5113,Innenminister,3,
5114,Innern,3,
5115,Innovation,3,
5116,Insider,3,
5117,Insolvenzverwalter,3,
5118,Instrumente,3,
5119,Intel,3,
5120,Intendant,3,
5121,Intensität,3,
5122,Interessen,3,
5123,Interessenten,3,
5124,Invasion,3,
5125,Irak,3,
5126,Iris,3,
5127,Isolation,3,
5128,Istanbul,3,
5130,Jacke,3,
5131,Jahrhunderts,3,
5132,Jamal,3,
5136,Jenny,3,
5137,Joer,3,
5138,Johann,3,
5139,Journalismus,3,
5140,Jubiläumsjahr,3,
5141,Jugendlicher,3,
5143,KSV,3,
5144,Kabarett,3,
5145,Kabine,3,
5146,Kaiserslautern,3,
5147,Kalifornien,3,
5148,Kanzlei,3,
5149,Karfreitag,3,
5150,Karin,3,
5151,Karlsruhe,3,
5152,Karlsruher,3,
5153,Karriereende,3,
5154,Karte,3,
5155,Kasse,3,
5156,Kassel,3,
5157,Keeper,3,
5158,Kehl,3,
5159,Kennzeichen,3,
5160,Kerkeling,3,
5161,Kette,3,
5162,Kim,3,
5163,Kinderbetreuung,3,
5164,Kindergarten,3,
5165,Kindergärten,3,
5166,Kino,3,
5167,Kitas,3,
5168,Klagenfurt,3,
5170,Klassiker,3,
5173,Klubs,3,
5174,Knie,3,
5175,Koch,3,
5176,Kofferraum,3,
5177,Kollege,3,
5179,Komponisten,3,
5181,Konsequenz,3,
5182,Kontingent,3,
5183,Kostendruck,3,
5184,Kraftwerk,3,
5185,Krankheiten,3,
5186,Kreativität,3,
5188,Kreisliga,3,
5189,Kretschmer,3,
5190,Krimi,3,
5191,Kriminalität,3,
5192,Krischer,3,
5193,Kriterien,3,
5195,Krüger,3,
5196,Kubicki,3,
5197,Kugel,3,
5198,Kulissen,3,
5199,Kulturen,3,
5200,Kumpel,3,
5201,Kundgebung,3,
5202,Kundinnen,3,
5203,Kurve,3,
5204,Kylian,3,
5205,Kälte,3,
5206,Kängurus,3,
5207,Kärnten,3,
5208,Kärntner,3,
5209,Königsklasse,3,
5210,Körperverletzung,3,
5211,Küche,3,
5212,Kündigung,3,
5213,Künstlerin,3,
5214,L'Oreal,3,
5215,Landeshauptmann,3,
5216,Landesregierung,3,
5217,Landratsamt,3,
5218,Landungen,3,
5219,Landwirtschaft,3,
5223,Lanz,3,
5224,Lars,3,
5225,Lauterbach,3,
5226,Lawine,3,
5227,Lebens,3,
5228,Lebensgefahr,3,
5229,Legende,3,
5230,Leiterin,3,
5231,Leitindex,3,
5232,Lena,3,
5234,Leyla,3,
5236,Linux,3,
5237,Lisa,3,
5238,Lkw,3,
5239,Lob,3,
5240,Loch,3,
5241,Lockerung,3,
5243,Londoner,3,
5244,Luca,3,
5245,Luftwaffe,3,
5246,Luis,3,
5247,Luisa,3,
5248,Lutz,3,
5249,Luxemburger,3,
5250,Länge,3,
5251,Lärm,3,
5252,Löhne,3,
5253,Lüfter,3,
5254,MTV,3,
5255,Machine,3,
5256,Magdeburg,3,
5257,Magnussen,3,
5258,Mail,3,
5259,Mama,3,
5260,Mangel,3,
5261,Mannheim,3,
5262,Manuela,3,
5263,Margaret,3,
5264,Marktanteil,3,
5265,Martina,3,
5266,Maschine,3,
5267,Massaker,3,
5268,Massen,3,
5269,Matthäus,3,
5270,Maxi,3,
5271,Media,3,
5272,Medienberichten,3,
5273,Meinungen,3,
5274,Meisterschaft,3,
5275,Meistertitel,3,
5276,Meldung,3,
5277,Meldungen,3,
5278,Menschenrechte,3,
5279,Merkmal,3,
5280,Metall,3,
5281,Mexiko,3,
5282,Migrationshintergrund,3,
5283,Migrationspolitik,3,
5284,Milch,3,
5285,Ministeriums,3,
5286,Missbrauch,3,
5287,Mitarbeiterin,3,
5288,Mitgliedschaft,3,
5289,Mittag,3,
5290,Mittelstürmer,3,
5291,Models,3,
5292,Moderatorin,3,
5293,Montagvormittag,3,
5294,Moritz,3,
5295,Motor,3,
5297,Museen,3,
5299,Märkten,3,
5301,Münster,3,
5305,NFL,3,
5306,Nadine,3,
5307,Nationalratswahl,3,
5308,Nature,3,
5309,Nebel,3,
5310,Nehammer,3,
5312,Neos,3,
5313,Nerven,3,
5314,Netanyahu,3,
5315,Neusiedler,3,
5317,Neuwahl,3,
5318,News,3,
5319,Niklas,3,
5320,Nord,3,
5321,Not,3,
5323,Nvidia,3,
5324,Nötigung,3,
5325,Obduktion,3,
5327,Oberfläche,3,
5328,Oberhaus,3,
5329,Objekte,3,
5330,Offensive,3,
5331,Ohrfeige,3,
5332,Old,3,
5333,Oldenburg,3,
5334,Olivenöl,3,
5335,Oma,3,
5336,Operation,3,
5337,Optik,3,
5338,Optionen,3,
5340,Ortschaft,3,
5341,OÖ,3,
5343,Paare,3,
5344,Panzer,3,
5346,Pariser,3,
5347,Partners,3,
5348,Pascal,3,
5349,Passagiere,3,
5350,Pauli,3,
5351,Pelle,3,
5352,Perform,3,
5353,Pflanze,3,
5354,Phasen,3,
5355,Philosophie,3,
5356,Pink,3,
5357,Pipeline,3,
5358,Planer,3,
5359,Planeten,3,
5360,Planungen,3,
5361,Plastik,3,
5362,Platzverweis,3,
5363,Plänen,3,
5365,Polizeibeamte,3,
5366,Polizeirevier,3,
5367,Porsche,3,
5368,Portugal,3,
5369,Preisen,3,
5370,Premierminister,3,
5371,Pressebericht,3,
5373,Prinzip,3,
5374,Priorität,3,
5375,Prioritäten,3,
5377,Proben,3,
5378,Profi,3,
5379,Projekts,3,
5380,Protesten,3,
5381,Protokoll,3,
5382,Prototypen,3,
5383,Provinz,3,
5384,Präsidentschaftskandidatin,3,
5385,Präsidentschaftswahl,3,
5386,Prüfung,3,
5387,Putins,3,
5388,Pöltner,3,
5389,Qualifizierung,3,
5390,Quartett,3,
5391,RB,3,
5392,Rabatt,3,
5393,Rabatte,3,
5394,Rache,3,
5395,Rad,3,
5396,Radfahrern,3,
5397,Rakete,3,
5398,Ralf,3,
5399,Ralph,3,
5400,Ramadan,3,
5401,Raphael,3,
5402,Regensburg,3,
5403,Regulierung,3,
5404,Regulierungen,3,
5405,Reich,3,
5406,Reihen,3,
5407,Reinhard,3,
